SOURCE_ID,g_ra,g_dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,j_m,h_m,ks_m,ph_qual
604923470510324224,132.9534438346125,11.947554554442505,12.654641,1.1066475,1.2449842824121797,-11.021188736717914,-3.0826603419657657,11.256,10.779,10.705,AAA
604923470510326784,132.93836375385104,11.948695079084786,13.429287,0.7343483,1.1938733065198046,-11.059907922158319,-3.130626212807698,12.507,12.25,12.181,AAA
604923607949288064,132.9015545710283,11.947444044473949,13.826932,0.7705164,1.151258927446204,-10.865793369492977,-2.6767871558733454,12.816,12.559,12.475,AAA
604923848467467648,132.86615190719334,11.928030936523623,13.1609125,0.7864113,1.1501108560585707,-11.065444578233787,-2.4014324273925496,12.168,11.831,11.813,AAA
604923882827217024,132.8279619457319,11.930467749019583,13.979341,0.78594303,1.1423449412242836,-10.86571156811058,-3.040785647484361,12.988,12.685,12.673,AAA
604924290848519168,132.8290048736963,11.969719492414635,12.04278,1.1389227,1.1621499864326637,-11.079034083308958,-2.982791481959241,10.587,10.095,10.012,AAA
604924393927734528,132.89746945791592,11.965697024871444,12.607555,0.9111614,1.214340719579074,-11.19100585576789,-2.822163685028157,11.447,11.143,11.03,AAA
604924497006948736,132.9079756454988,11.980314706148244,12.583746,1.1637669,5.259112145498908,-38.76255154706057,-7.8382156223019335,11.138,10.686,10.579,AAA
604924531366686080,132.92826067515676,11.991943436160176,13.897799,0.78917503,1.1708543283984352,-10.833883143465538,-3.052899448126883,12.887,12.569,12.504,AAA
604924570021956608,132.90469710795477,11.984031185321362,10.744077,0.96875954,8.886459930173244,-30.68822422398554,0.5207548884246622,9.489,9.098,9.028,AAA
604924634452045824,132.87544441753195,11.973504168496692,13.894102,0.6791115,0.6318507840722396,-0.17367232446517555,-1.846048480286919,12.977,12.748,12.685,AAA
604924776180388736,132.888485213631,11.994766716648753,13.652542,0.8121443,1.090534475372965,-11.021047173720891,-2.951295422832321,12.584,12.254,12.222,AAA
604925875692160640,133.28213908959654,11.803575143883874,13.524063,0.7305336,1.1743568146344643,-10.97614651775106,-2.870098525950697,12.611,12.366,12.284,AAA
604925974475194496,133.28871350582554,11.82034525861059,13.619121,0.85701275,1.721592679491187,-7.879100744358979,-16.37823461101085,12.504,12.21,12.175,AAA
604926288009182848,133.17385152171872,11.784023895685477,13.896236,0.8966055,1.0131768602501876,-4.014877827673656,-10.372922266694573,12.795,12.51,12.393,AAA
604926631606409600,133.23432987976173,11.814967642336816,12.279008,1.1526117,1.1664806125391356,-11.143790670490574,-2.981429492685021,10.839,10.315,10.224,AAA
604927250081687808,133.34863132243473,11.823738991831462,13.340189,2.2640562,17.254856505245986,-216.3657127313912,-263.45316617031955,10.874,10.29,10.104,AAA
604928383953053568,133.32531723831715,11.870457714055206,13.45527,1.2045965,0.2386392840595752,1.8190306542919874,-3.516467944673896,11.919,11.375,11.289,AAA
604929036788082816,133.3022320272234,11.901627661466815,13.891986,0.999979,2.1326627367395097,-10.011518118005569,-1.072065507076611,12.667,12.259,12.166,AAA
604929517824439808,133.1678702478798,11.82896731283403,13.666495,0.7612076,1.5921286661128486,-19.634147531918465,1.7262996479750858,12.701,12.376,12.335,AAA
604929719687195648,133.14771899911233,11.842852851433525,13.222648,0.9103031,2.159609854851625,-32.72107456124531,4.4446865438875065,12.049,11.751,11.57,AAA
